IP Address,Timestamp,HTTP Method,Request Path,Status Code,Response Size,Referrer,User Agent,Request Length,Query Parameters Count,Is Secure,Time of Day,Day of Week,User-Agent Length,Referrer Length,Status Code Category,Request Frequency,Status Code Distribution,Request Size Distribution,User-Agent Diversity,Time Interval Between Requests,Path Frequency,Suspicious Patterns
172.18.28.9,2024-09-10T01:21:04+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OL--_.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:21:04,Tuesday,111,20,2xx,674,"defaultdict(<class 'int'>, {'200': 641, '400': 23, '499': 10})",1036.393175074184,7,0:00:07.208024,1,No
172.18.28.9,2024-09-10T01:21:04+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OM59_&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:21:04,Tuesday,111,20,2xx,675,"defaultdict(<class 'int'>, {'200': 642, '400': 23, '499': 10})",1034.8607407407408,7,0:00:07.197329,1,No
172.18.28.9,2024-09-10T01:21:29+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OM5A0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:21:29,Tuesday,111,20,2xx,676,"defaultdict(<class 'int'>, {'200': 643, '400': 23, '499': 10})",1033.3313609467455,7,0:00:07.223704,1,No
172.18.28.9,2024-09-10T01:21:29+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMBK-&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:21:29,Tuesday,111,20,2xx,677,"defaultdict(<class 'int'>, {'200': 644, '400': 23, '499': 10})",1031.807976366322,7,0:00:07.213018,1,No
172.18.28.9,2024-09-10T01:21:54+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMBK_&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:21:54,Tuesday,111,20,2xx,678,"defaultdict(<class 'int'>, {'200': 645, '400': 23, '499': 10})",1030.287610619469,7,0:00:07.239291,1,No
172.18.28.9,2024-09-10T01:21:54+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMHS6&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:21:54,Tuesday,111,20,2xx,679,"defaultdict(<class 'int'>, {'200': 646, '400': 23, '499': 10})",1028.7731958762886,7,0:00:07.228614,1,No
172.18.28.9,2024-09-10T01:22:19+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMHS6.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:22:19,Tuesday,111,20,2xx,680,"defaultdict(<class 'int'>, {'200': 647, '400': 23, '499': 10})",1027.2617647058823,7,0:00:07.254786,1,No
172.18.28.9,2024-09-10T01:22:19+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMNZS&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:22:19,Tuesday,111,20,2xx,681,"defaultdict(<class 'int'>, {'200': 648, '400': 23, '499': 10})",1025.75624082232,7,0:00:07.244118,1,No
172.18.28.9,2024-09-10T01:22:44+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMNZS.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:22:44,Tuesday,111,20,2xx,682,"defaultdict(<class 'int'>, {'200': 649, '400': 23, '499': 10})",1024.2536656891496,7,0:00:07.270191,1,No
172.18.28.9,2024-09-10T01:22:44+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMTgg&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:22:44,Tuesday,111,20,2xx,683,"defaultdict(<class 'int'>, {'200': 650, '400': 23, '499': 10})",1022.7569546120059,7,0:00:07.259531,1,No
172.18.28.9,2024-09-10T01:23:09+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMTgh&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:23:09,Tuesday,111,20,2xx,684,"defaultdict(<class 'int'>, {'200': 651, '400': 23, '499': 10})",1021.2631578947369,7,0:00:07.285505,1,No
172.18.28.9,2024-09-10T01:23:10+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMZpz&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:23:10,Tuesday,111,20,2xx,685,"defaultdict(<class 'int'>, {'200': 652, '400': 23, '499': 10})",1019.7751824817518,7,0:00:07.276316,1,No
172.18.28.9,2024-09-10T01:23:35+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMZpz.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:23:35,Tuesday,111,20,2xx,686,"defaultdict(<class 'int'>, {'200': 653, '400': 23, '499': 10})",1018.2900874635568,7,0:00:07.302190,1,No
172.18.28.9,2024-09-10T01:23:35+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMfxN&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:23:35,Tuesday,111,20,2xx,687,"defaultdict(<class 'int'>, {'200': 654, '400': 23, '499': 10})",1016.8107714701601,7,0:00:07.291545,1,No
172.18.28.9,2024-09-10T01:24:00+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMfxO&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:24:00,Tuesday,111,20,2xx,688,"defaultdict(<class 'int'>, {'200': 655, '400': 23, '499': 10})",1015.3343023255813,7,0:00:07.317322,1,No
172.18.28.9,2024-09-10T01:24:00+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMm2i&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:24:00,Tuesday,111,20,2xx,689,"defaultdict(<class 'int'>, {'200': 656, '400': 23, '499': 10})",1013.8635703918723,7,0:00:07.306686,1,No
172.18.28.9,2024-09-10T01:24:25+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMm2i.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:24:25,Tuesday,111,20,2xx,690,"defaultdict(<class 'int'>, {'200': 657, '400': 23, '499': 10})",1012.395652173913,7,0:00:07.332366,1,No
172.18.28.9,2024-09-10T01:24:25+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMsB_&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:24:25,Tuesday,111,20,2xx,691,"defaultdict(<class 'int'>, {'200': 658, '400': 23, '499': 10})",1010.9334298118669,7,0:00:07.321739,1,No
172.18.28.9,2024-09-10T01:24:50+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMsC0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:24:50,Tuesday,111,20,2xx,692,"defaultdict(<class 'int'>, {'200': 659, '400': 23, '499': 10})",1009.4739884393064,7,0:00:07.347323,1,No
172.18.28.9,2024-09-10T01:24:50+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OMyJW&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:24:50,Tuesday,111,20,2xx,693,"defaultdict(<class 'int'>, {'200': 660, '400': 23, '499': 10})",1008.020202020202,7,0:00:07.336705,1,No
172.18.28.9,2024-09-10T01:25:15+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OMyJW.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:25:15,Tuesday,111,20,2xx,694,"defaultdict(<class 'int'>, {'200': 661, '400': 23, '499': 10})",1006.5691642651296,7,0:00:07.362193,1,No
172.18.28.9,2024-09-10T01:25:15+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ON2R2&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:25:15,Tuesday,111,20,2xx,695,"defaultdict(<class 'int'>, {'200': 662, '400': 23, '499': 10})",1005.1237410071942,7,0:00:07.351585,1,No
172.18.28.9,2024-09-10T01:25:40+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ON2R2.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:25:40,Tuesday,111,20,2xx,696,"defaultdict(<class 'int'>, {'200': 663, '400': 23, '499': 10})",1003.6810344827586,7,0:00:07.376978,1,No
172.18.28.9,2024-09-10T01:25:40+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ON8Yz&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:25:40,Tuesday,111,20,2xx,697,"defaultdict(<class 'int'>, {'200': 664, '400': 23, '499': 10})",1002.2439024390244,7,0:00:07.366379,1,No
172.18.28.9,2024-09-10T01:26:05+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ON8Y-&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:26:05,Tuesday,111,20,2xx,698,"defaultdict(<class 'int'>, {'200': 665, '400': 23, '499': 10})",1000.8094555873926,7,0:00:07.391679,1,No
172.18.28.9,2024-09-10T01:26:05+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONEjz&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:26:05,Tuesday,111,20,2xx,699,"defaultdict(<class 'int'>, {'200': 666, '400': 23, '499': 10})",999.3805436337625,7,0:00:07.381089,1,No
172.18.28.9,2024-09-10T01:26:30+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONEj-&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:26:30,Tuesday,111,20,2xx,700,"defaultdict(<class 'int'>, {'200': 667, '400': 23, '499': 10})",997.9542857142857,7,0:00:07.406295,1,No
172.18.28.9,2024-09-10T01:26:30+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONKsZ&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:26:30,Tuesday,111,20,2xx,701,"defaultdict(<class 'int'>, {'200': 668, '400': 23, '499': 10})",996.5335235378031,7,0:00:07.395714,1,No
172.18.28.9,2024-09-10T01:26:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONKsZ.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:26:55,Tuesday,111,20,2xx,702,"defaultdict(<class 'int'>, {'200': 669, '400': 23, '499': 10})",995.1153846153846,7,0:00:07.420827,1,No
172.18.28.9,2024-09-10T01:26:55+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONQ-0&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:26:55,Tuesday,111,20,2xx,703,"defaultdict(<class 'int'>, {'200': 670, '400': 23, '499': 10})",993.7027027027027,7,0:00:07.410256,1,No
172.18.28.9,2024-09-10T01:27:20+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONQ-1&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:27:20,Tuesday,111,20,2xx,704,"defaultdict(<class 'int'>, {'200': 671, '400': 23, '499': 10})",992.2926136363636,7,0:00:07.435277,1,No
172.18.28.9,2024-09-10T01:27:21+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONX6N&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:27:21,Tuesday,111,20,2xx,705,"defaultdict(<class 'int'>, {'200': 672, '400': 23, '499': 10})",990.8879432624113,7,0:00:07.426136,1,No
172.18.28.9,2024-09-10T01:27:46+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONX6O&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:27:46,Tuesday,111,20,2xx,706,"defaultdict(<class 'int'>, {'200': 673, '400': 23, '499': 10})",989.485835694051,7,0:00:07.451064,1,No
172.18.28.9,2024-09-10T01:27:46+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONdHO&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:27:46,Tuesday,111,20,2xx,707,"defaultdict(<class 'int'>, {'200': 674, '400': 23, '499': 10})",988.0891089108911,7,0:00:07.440510,1,No
172.18.28.9,2024-09-10T01:28:11+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONdHP&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:28:11,Tuesday,111,20,2xx,708,"defaultdict(<class 'int'>, {'200': 675, '400': 23, '499': 10})",986.6949152542373,7,0:00:07.465347,1,No
172.18.28.9,2024-09-10T01:28:11+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONjSN&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:28:11,Tuesday,111,20,2xx,709,"defaultdict(<class 'int'>, {'200': 676, '400': 23, '499': 10})",985.3060648801128,7,0:00:07.454802,1,No
172.18.28.9,2024-09-10T01:28:36+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONjSO&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:28:36,Tuesday,111,20,2xx,710,"defaultdict(<class 'int'>, {'200': 677, '400': 23, '499': 10})",983.9197183098591,7,0:00:07.479549,1,No
172.18.28.9,2024-09-10T01:28:36+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONpZ-&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:28:36,Tuesday,111,20,2xx,711,"defaultdict(<class 'int'>, {'200': 678, '400': 23, '499': 10})",982.5386779184248,7,0:00:07.469014,1,No
172.18.28.9,2024-09-10T01:29:01+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONpZ_&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:29:01,Tuesday,111,20,2xx,712,"defaultdict(<class 'int'>, {'200': 679, '400': 23, '499': 10})",981.1601123595506,7,0:00:07.493671,1,No
172.18.28.9,2024-09-10T01:29:01+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ONvjN&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:29:01,Tuesday,111,20,2xx,713,"defaultdict(<class 'int'>, {'200': 680, '400': 23, '499': 10})",979.7868162692847,7,0:00:07.483146,1,No
172.18.28.9,2024-09-10T01:29:26+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ONvjO&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:29:26,Tuesday,111,20,2xx,714,"defaultdict(<class 'int'>, {'200': 681, '400': 23, '499': 10})",978.4159663865546,7,0:00:07.507714,1,No
172.18.28.9,2024-09-10T01:29:26+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7ON_qv&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:29:26,Tuesday,111,20,2xx,715,"defaultdict(<class 'int'>, {'200': 682, '400': 23, '499': 10})",977.0503496503496,7,0:00:07.497199,1,No
172.18.28.9,2024-09-10T01:29:51+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7ON_qw&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:29:51,Tuesday,111,20,2xx,716,"defaultdict(<class 'int'>, {'200': 683, '400': 23, '499': 10})",975.6871508379888,7,0:00:07.521678,1,No
172.18.28.9,2024-09-10T01:29:51+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OO5yF&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:29:51,Tuesday,111,20,2xx,717,"defaultdict(<class 'int'>, {'200': 684, '400': 23, '499': 10})",974.3291492329149,7,0:00:07.511173,1,No
172.18.28.9,2024-09-10T01:30:16+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OO5yG&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:30:16,Tuesday,111,20,2xx,718,"defaultdict(<class 'int'>, {'200': 685, '400': 23, '499': 10})",972.9735376044569,7,0:00:07.535565,1,No
172.18.28.9,2024-09-10T01:30:17+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OOC4X&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:30:17,Tuesday,111,20,2xx,719,"defaultdict(<class 'int'>, {'200': 686, '400': 23, '499': 10})",971.6230876216968,7,0:00:07.526462,1,No
172.18.28.9,2024-09-10T01:30:42+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OOC4Y&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:30:42,Tuesday,111,20,2xx,720,"defaultdict(<class 'int'>, {'200': 687, '400': 23, '499': 10})",970.275,7,0:00:07.550765,1,No
172.18.28.9,2024-09-10T01:30:42+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OOIFd&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:30:42,Tuesday,111,20,2xx,721,"defaultdict(<class 'int'>, {'200': 688, '400': 23, '499': 10})",968.9320388349514,7,0:00:07.540278,1,No
172.18.28.9,2024-09-10T01:31:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OOIFd.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:31:07,Tuesday,111,20,2xx,722,"defaultdict(<class 'int'>, {'200': 689, '400': 23, '499': 10})",967.5914127423823,7,0:00:07.564494,1,No
172.18.28.9,2024-09-10T01:31:07+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OOOQP&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:31:07,Tuesday,111,20,2xx,723,"defaultdict(<class 'int'>, {'200': 690, '400': 23, '499': 10})",966.2558782849239,7,0:00:07.554017,1,No
172.18.28.9,2024-09-10T01:31:32+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OOOQP.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,01:31:32,Tuesday,111,20,2xx,724,"defaultdict(<class 'int'>, {'200': 691, '400': 23, '499': 10})",964.9226519337017,7,0:00:07.578147,1,No
172.18.28.9,2024-09-10T01:31:32+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7OOUZe&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,01:31:32,Tuesday,111,20,2xx,725,"defaultdict(<class 'int'>, {'200': 692, '400': 23, '499': 10})",963.5944827586206,7,0:00:07.567680,1,No
172.18.28.9,2024-09-10T01:31:57+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7OOUZf&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,01:31:57,Tuesday,111,20,2xx,726,"defaultdict(<class 'int'>, {'200': 693, '400': 23, '499': 10})",962.2685950413223,7,0:00:07.591724,1,No
